web100_log_entry_log_time,web100_log_entry_connection_spec_remote_ip,web100_log_entry_snap_HCThruOctetsAcked,web100_log_entry_snap_SndLimTimeRwin,web100_log_entry_snap_SndLimTimeCwnd,web100_log_entry_snap_SndLimTimeSnd,web100_log_entry_snap_MinRTT,web100_log_entry_snap_MaxRTT,web100_log_entry_snap_SumRTT,web100_log_entry_snap_CountRTT,web100_log_entry_snap_MaxMSS,web100_log_entry_snap_MaxPipeSize,web100_log_entry_snap_SegsRetrans,web100_log_entry_snap_SegsOut,web100_log_entry_snap_DataSegsOut,web100_log_entry_snap_CongSignals,web100_log_entry_snap_Timeouts,web100_log_entry_snap_DupAcksOut,web100_log_entry_snap_ECNsignals,web100_log_entry_snap_PreCongSumCwnd,web100_log_entry_snap_PreCongSumRTT,connection_spec_client_geolocation_country_code,connection_spec_server_geolocation_country_code
1395418961,190.204.224.236,275940,9822153,482434,174724,224,393,30318,95,1460,,0,194,194,0,0,0,,0,0,VE,
1399136808,186.89.6.155,398580,0,10132995,198571,128,358,30560,122,1460,,4,285,285,3,0,0,,35040,903,VE,US
1391491763,186.93.142.189,164980,0,9557638,633203,197,532,15918,47,1460,,4,123,123,4,0,0,,26280,1444,VE,US
1393901204,201.249.203.18,4702660,9726485,251026,233908,62,144,429716,3221,1460,,0,3265,3265,0,0,0,,0,0,VE,US
1388618955,186.92.53.17,1043088,7411877,2652739,211352,106,381,51455,353,1460,,2,729,729,1,1,0,,18980,145,VE,US
1388618388,186.92.53.17,1075208,5597829,4502669,176698,106,296,50473,357,1460,,3,752,752,2,0,0,,37960,292,VE,US
1388618750,186.14.224.235,4893816,5806143,5093386,183239,66,1559,248685,809,1448,,20,3508,3508,1,1,0,,348968,791,VE,
1393458772,200.8.87.144,310084,0,9873694,239425,77,538,9036,50,1460,,7,228,228,2,1,0,,13140,305,VE,US
1397625419,200.8.41.47,2191328,711251,10680697,246312,62,2315,701905,622,1460,,227,2072,2072,1,0,0,,830740,2315,VE,US
1397625878,200.8.24.150,54100,0,10177206,139393,668,2140,30599,25,1460,,0,45,45,0,0,0,,0,0,VE,US
1397625814,186.89.88.249,1163620,664771,9168750,302853,128,393,108135,383,1460,,1,820,820,1,0,0,,45260,393,VE,US
1399214741,190.142.41.100,1044872,1599800,8617031,171496,76,640,85946,272,1460,,31,762,762,2,0,0,,183960,1054,VE,US
1390084451,200.84.32.253,453560,0,10253601,463455,184,607,51443,162,1448,,18,346,346,3,0,0,,95568,1014,VE,
1398390543,186.95.213.218,1987708,566040,9557339,171149,119,292,140453,658,1460,,1,1404,1404,1,0,0,,67160,292,VE,US
1394199563,186.93.140.242,6230288,804456,9274390,218645,104,302,423277,2041,1460,,35,4411,4411,1,0,0,,262800,302,VE,US
1394199137,186.167.242.193,197340,0,9938721,406599,133,336,18600,110,1012,,11,216,216,7,1,0,,44528,1272,VE,
1398457259,201.248.64.237,520648,0,9878984,288222,88,359,20263,154,1460,,9,372,372,6,2,0,,52560,1249,VE,US
1398457058,186.94.88.78,540848,0,10265485,134042,168,352,39891,167,1460,,5,390,390,4,0,0,,62780,1033,VE,US
1390524841,186.91.131.127,370920,0,9488123,695618,187,513,37463,116,1460,,3,269,269,2,0,0,,35040,691,VE,US
1389747380,186.188.15.111,335816,0,10516111,204618,70,644,50769,114,1448,,5,253,253,3,1,0,,69504,1384,VE,
1389747156,181.208.225.196,728612,0,10031308,405762,178,732,35436,90,1460,,8,549,549,2,0,0,,110960,1105,VE,US
1390851754,190.142.157.27,159220,0,10087455,230048,193,1711,37708,69,1460,,0,121,121,0,0,0,,0,0,VE,US
1391655964,186.14.88.163,786296,0,9998472,177694,166,653,84510,323,1448,,2,563,563,2,0,0,,63712,668,VE,
1391656451,200.8.226.151,808232,0,10114704,167682,83,1319,71536,291,1448,,0,587,587,0,0,0,,0,0,VE,
1391655921,186.14.88.163,656160,396966,9987731,671490,191,2339,201979,252,1448,,3,522,522,2,0,0,,175208,2103,VE,
1391656417,200.8.226.151,864088,0,10069809,161729,64,1158,54913,326,1448,,4,633,633,0,1,0,,0,0,VE,
1398654772,186.89.0.154,6315148,9420681,613763,160567,75,154,210867,2163,1460,,0,4370,4370,0,0,0,,0,0,VE,US
1398013859,200.82.246.243,3326768,3631506,6414567,238922,57,156,116766,1075,1460,,16,2310,2310,6,0,0,,191260,553,VE,US
1399686119,186.94.62.119,147460,0,10301982,185193,348,949,25971,45,1460,,7,118,118,1,0,0,,18980,657,VE,US
1399686193,186.94.62.119,545308,0,10091010,173393,170,453,59218,187,1460,,0,393,393,0,0,0,,0,0,VE,US
1396829710,181.208.41.107,733568,332442,9985575,197325,76,287,21842,194,1460,,16,521,521,11,1,0,,138700,1579,VE,US
1395790893,181.208.76.183,287696,0,9044555,1256651,76,347,12190,75,1460,,15,216,216,6,3,0,,40880,714,VE,US
1395409830,186.89.191.58,5610344,246207,9752134,168645,112,227,157494,1123,1448,,23,3964,3964,1,0,0,,143352,184,VE,
1399297491,186.91.151.13,1756456,1300937,8712670,260659,102,296,224971,1086,1460,,13,1237,1237,3,0,0,,169360,828,VE,US
1391619887,186.14.88.163,3529344,0,9935483,160584,77,208,72057,737,1448,,0,2482,2482,0,0,0,,0,0,VE,
1391619740,186.14.88.163,2319968,0,9994410,223384,76,2359,58462,555,1448,,5,1644,1644,0,1,0,,0,0,VE,
1393254042,181.208.24.125,532248,0,10017562,248323,87,190,21587,208,1448,,30,407,407,5,1,0,,97016,544,VE,
1393254811,186.89.191.58,5954968,252093,9874111,164651,112,227,157224,1159,1448,,25,4204,4204,1,0,0,,143352,186,VE,
1394157271,190.200.188.144,102200,0,10816541,158922,231,416,7709,26,1460,,8,81,81,4,2,0,,20440,944,VE,US
1391611008,200.82.154.139,11867428,8915837,1153054,184216,61,276,761515,3715,1460,,0,8311,8311,0,0,0,,0,0,VE,US
1390615154,190.142.198.12,419668,4618342,5554808,219934,104,588,48764,138,1460,,1,301,301,1,0,0,,18980,384,VE,US
1395971360,186.89.213.42,1118360,9160496,892093,166980,124,420,57729,384,1460,,0,778,778,0,0,0,,0,0,VE,US
1391969535,190.142.72.113,2387660,3241357,7484965,201387,84,656,217266,697,1460,,5,1649,1649,5,0,0,,324120,1252,VE,US
1394509280,186.91.60.249,1084856,1332071,8790725,190330,136,514,102092,349,1460,,5,779,779,1,0,0,,59860,502,VE,US
1394509092,201.249.0.12,2157960,1182520,8907812,171229,115,312,101434,699,1460,,16,1525,1525,2,0,0,,109500,621,VE,US
1393648018,186.88.8.46,1649956,833672,9264918,192106,172,345,143298,512,1460,,25,1179,1179,2,0,0,,159140,680,VE,US
1393647724,190.142.68.33,49232,0,10017900,170741,122,1366,27976,27,1448,,6,47,47,0,1,0,,0,0,VE,
1393648162,186.14.226.2,38880,0,9736696,182071,90,802,8248,15,1440,,8,40,40,1,2,1,,7200,802,VE,
1393590409,190.200.223.174,1797908,9126671,1075205,158951,117,353,206532,616,1460,,0,1276,1276,0,0,0,,0,0,VE,US
1389275626,186.14.155.178,2091200,7633198,2613493,215468,253,680,379245,726,1460,,0,1551,1551,0,0,0,,0,0,VE,US
1396486133,190.142.202.61,44864,0,9519628,1181553,90,1033,12177,16,1402,,2,37,37,2,0,0,,9814,1664,VE,
1396486186,190.142.202.61,22432,0,12065265,171912,89,2800,27096,12,1402,,0,21,21,0,0,0,,0,0,VE,
1396486588,186.95.169.164,5889136,712382,9350895,186268,91,288,373215,1866,1460,,27,4162,4162,1,0,0,,239440,288,VE,US
1401325813,186.95.194.206,2003768,565141,9523306,188525,109,292,139195,665,1460,,2,1415,1415,1,0,0,,65700,292,VE,US
1401325271,186.95.194.206,2030048,552890,9623162,169062,109,293,141511,674,1460,,1,1433,1433,1,0,0,,65700,293,VE,US
1401326087,186.95.194.206,2046108,8767861,1422071,130083,176,346,200749,701,1460,,0,1446,1446,0,0,0,,0,0,VE,US
1401325962,186.95.194.206,2095748,9019379,1188039,141980,143,306,204848,718,1460,,0,1480,1480,0,0,0,,0,0,VE,US
1401325251,186.188.102.129,888376,0,9990048,310102,123,350,54415,295,1448,,9,631,631,5,0,0,,124528,811,VE,
1401325292,186.188.102.129,323912,0,10039516,178069,169,363,26268,118,1448,,6,241,241,4,0,0,,36200,914,VE,
1394635842,186.88.102.4,5053764,803592,9501839,164715,121,319,285276,1546,1460,,51,3579,3579,2,0,0,,427780,612,VE,US
1389801120,181.208.128.164,1206496,8929386,1155175,367356,77,614,206886,410,1456,,0,875,875,0,0,0,,0,0,VE,US
1396952404,186.93.130.248,583668,121981,9995035,170685,101,448,35784,180,1460,,3,413,413,3,0,0,,46720,942,VE,US
1400083956,200.11.190.146,405960,42822,9812890,209273,189,690,33685,108,1460,,26,316,316,3,0,0,,100740,1058,VE,GB
1398559106,186.14.253.11,2435136,1090104,9046661,215913,93,499,127225,942,1448,,14,1706,1706,7,0,0,,393856,1073,VE,
1390261143,190.142.12.204,2191256,0,10028417,215987,57,265,57905,713,1460,,25,1543,1543,4,1,0,,116800,461,VE,US
1398115791,186.188.58.17,11886608,7549142,3335349,386248,67,596,1526044,3416,1460,,2,8229,8229,1,0,0,,616120,502,VE,US
1395530512,200.8.59.187,4409760,265010,9747180,217709,67,175,117000,1436,1460,,17,3078,3078,4,0,0,,217540,324,VE,US
1395530452,186.93.239.189,1666508,463578,9721622,162372,144,320,133851,548,1460,,7,1187,1187,1,0,0,,68620,320,VE,US
1396113029,200.8.90.77,2384656,8630627,1550394,171742,59,343,139485,549,1460,,0,1671,1671,0,0,0,,0,0,VE,US
1396112510,186.88.173.74,796348,3141870,6873328,134605,162,740,110186,242,1460,,2,575,575,1,0,0,,67160,724,VE,US
1391127926,186.89.22.111,5684488,440223,10181178,211405,103,340,330710,1715,1460,,143,4073,4073,3,0,0,,557720,801,VE,US
1396366865,186.93.58.209,1192496,0,10294329,197119,77,371,147216,523,1448,,21,874,874,2,0,0,,115840,715,VE,US
1394501634,200.8.48.181,81088,0,10451092,179568,106,2896,20029,31,1448,,7,68,68,1,1,0,,8688,507,VE,
1393627714,200.8.125.181,325520,0,9434558,1106059,694,922,77906,97,1448,,5,263,263,1,0,0,,88328,822,VE,
1385993649,186.90.49.97,1145340,0,9905018,249006,120,337,61925,365,1460,,7,804,804,3,0,0,,77380,789,VE,US
1398357879,186.93.105.244,1811532,12673,9820483,351024,129,695,117594,611,1460,,3,1283,1283,1,0,0,,52560,459,VE,US
1398357792,186.93.105.244,3799000,876016,9054960,240622,128,316,196009,1268,1460,,16,2677,2677,3,1,0,,148920,945,VE,US
1396230923,200.82.160.24,131884,0,9227540,980677,595,722,28683,45,1460,,1,99,99,1,0,0,,14600,646,VE,US
1396230522,186.92.247.138,1419196,609134,9426065,235692,110,435,102132,444,1460,,7,1005,1005,2,0,0,,122640,747,VE,US
1396230982,186.95.213.218,2103048,9051211,1034676,176537,117,331,212706,719,1460,,0,1486,1486,0,0,0,,0,0,VE,US
1396230806,200.82.160.24,128480,0,10407313,171901,643,797,30125,43,1460,,1,98,98,1,0,0,,11680,698,VE,US
1397176674,200.8.227.1,556340,482449,9353443,583021,261,857,57424,125,1460,,4,399,399,3,0,0,,121180,1655,VE,US
1388092686,186.88.14.19,2092008,9125364,934613,213296,139,314,275608,942,1452,,0,1486,1486,0,0,0,,0,0,VE,US
1386293588,190.37.0.17,1756216,129282,9893999,190625,100,325,107532,520,1460,,1,1231,1231,1,0,0,,49640,295,VE,US
1387734347,190.142.141.195,11395520,1599905,8425692,195529,59,223,473226,3633,1460,,1,7929,7929,1,0,0,,262800,210,VE,US
1387734421,186.95.32.183,219728,0,9953604,211007,239,304,18199,72,1460,,5,164,164,3,1,0,,20440,782,VE,US
1387734745,190.79.64.3,188340,0,10256011,193523,186,672,17051,48,1460,,8,143,143,4,1,0,,37960,1766,VE,US
1396234068,190.142.122.134,252704,0,10129867,175551,961,1118,62594,61,1448,,2,201,201,1,0,0,,68056,1007,VE,
1396234539,181.208.238.68,297888,0,9683607,289829,866,1076,82637,85,1448,,1,236,236,1,0,0,,75296,926,VE,
1386270295,186.14.168.65,3126640,3288362,7884366,202457,50,3197,233926,893,1460,,7,2167,2167,2,1,0,,413180,462,VE,US
1398207084,186.95.253.159,1552056,287612,9689263,304889,198,463,136718,471,1460,,25,1113,1113,2,0,0,,166440,746,VE,US
1398207135,186.95.253.159,1673224,103805,9901909,179571,125,308,125172,573,1460,,4,1196,1196,1,0,0,,52560,289,VE,US
1386425931,186.93.207.101,1739496,9040395,912420,263797,128,311,157541,598,1452,,0,1231,1231,0,0,0,,0,0,VE,US
1399321765,186.14.162.116,308544,1148576,8947464,977884,152,1307,56672,97,1460,,2,240,240,2,0,0,,65700,1016,VE,US
1386448528,181.208.28.138,1252652,0,10008723,218792,159,377,77198,427,1460,,1,897,897,1,0,0,,16060,164,VE,
1387406187,186.94.51.224,1149100,0,10029906,256868,165,439,140201,395,1460,,0,824,824,0,0,0,,0,0,VE,US
1386732339,186.188.84.127,50680,0,10103402,169336,196,2203,27339,26,1448,,4,46,46,0,1,0,,0,0,VE,
1386732353,186.14.168.65,624472,2068895,9317446,180238,352,657,94410,188,1460,,27,473,473,2,0,0,,105120,1121,VE,US
1388342731,186.14.88.163,7095552,6186637,3961919,267142,113,1409,276863,1109,1448,,132,5165,5165,2,1,0,,793504,2664,VE,
1388342774,186.14.88.163,4396304,1904573,10502046,184493,99,3219,377881,1016,1448,,9,3080,3080,2,0,0,,325800,3034,VE,
1385702321,181.208.193.29,741680,6516563,3498064,158046,159,521,58918,316,1460,,3,523,523,3,0,0,,40880,534,VE,
1385817956,200.8.119.32,727080,0,10144292,628007,116,363,64840,266,1460,,15,538,538,4,0,0,,110960,1315,VE,US
1385711656,200.75.119.168,1089136,0,10045485,201062,76,365,33692,338,1460,,21,777,777,5,1,0,,89060,810,VE,US
1385711466,200.75.119.168,1561548,1780610,8389318,291076,75,275,57052,485,1460,,26,1113,1113,3,2,0,,106580,526,VE,US
1385761956,200.8.184.243,260360,0,10069633,179841,99,470,17043,72,1460,,7,191,191,6,0,0,,43800,1167,VE,US
1385345470,186.88.176.86,956948,8385144,1983731,359355,211,771,203260,328,1460,,0,701,701,0,0,0,,0,0,VE,US
1385309875,190.142.17.163,1193368,8092931,2073968,204385,64,1175,419182,461,1448,,0,915,915,0,0,0,,0,0,VE,
1385310479,190.200.23.49,5636712,1146828,8971458,164640,133,328,394119,1842,1460,,26,3995,3995,1,0,0,,264260,328,VE,US
1385310076,200.8.115.25,6644824,5727803,4280457,161558,102,434,179406,750,1460,,0,4733,4733,0,0,0,,0,0,VE,US
1385272029,200.8.219.179,7715588,7020642,2915222,174017,59,204,13097,166,1460,,0,5334,5334,0,0,0,,0,0,VE,US
1384823186,200.8.214.18,2263040,9423513,795083,287705,74,502,225194,818,1360,,0,1712,1712,0,0,0,,0,0,VE,US
1384628181,200.75.116.42,469712,4564100,5342421,489650,515,1213,126819,143,1460,,0,368,368,0,0,0,,0,0,VE,GB
1384668085,186.92.193.201,59860,0,10834254,1151445,247,337,2359,8,1460,,16,61,61,3,3,0,,20440,910,VE,US
1384735775,186.95.96.215,1628548,534693,9638591,176870,164,340,131471,535,1460,,4,1158,1158,1,0,0,,67160,340,VE,US
1384609807,186.88.166.139,1400788,728456,9374681,216916,163,506,102431,430,1460,,18,1003,1003,2,0,0,,128480,680,VE,US
1384452233,190.142.2.212,11559532,8936132,1056041,228703,73,262,805965,3961,1460,,0,8100,8100,0,0,0,,0,0,VE,US
1384452192,186.92.252.79,1698628,8637736,1572536,218742,192,377,198639,582,1460,,0,1208,1208,0,0,0,,0,0,VE,US
1385001845,186.14.168.113,4965316,1019109,9154284,171734,61,366,78647,369,1460,,1,3497,3497,1,0,0,,262800,315,VE,US
1383711014,200.82.230.93,1843004,1075634,9118498,224970,84,745,130085,611,1460,,5,1307,1307,1,0,0,,65700,489,VE,US
1388099615,186.95.127.93,169360,7876,10002619,176523,144,536,14174,43,1460,,11,130,130,5,0,0,,43800,1496,VE,US
1383360414,186.188.108.156,94496,0,10617846,199162,58,1151,38149,45,1448,,0,75,75,0,0,0,,0,0,VE,US
1383266670,200.8.130.230,1896940,679471,9333727,261895,78,410,124565,786,1260,,8,1539,1539,3,0,0,,143640,630,VE,US
1388035983,186.188.42.105,806404,7907051,2630862,393674,196,1507,189537,277,1460,,0,598,598,0,0,0,,0,0,VE,US
1388064832,200.8.123.240,2089824,7627704,2372696,204280,78,514,83128,296,1460,,0,1478,1478,0,0,0,,0,0,VE,US
1387947990,186.93.71.25,4235130,9337654,632390,243543,84,164,218658,1498,1414,,0,3042,3042,0,0,0,,0,0,VE,US
1387947630,186.93.71.25,4233716,9335976,682886,243086,83,217,218396,1495,1414,,0,3041,3041,0,0,0,,0,0,VE,US
1387947841,186.93.71.25,4235130,9335891,630507,249851,83,163,218611,1498,1414,,0,3042,3042,0,0,0,,0,0,VE,US
1387989512,186.14.224.235,633720,0,9973131,248060,62,746,31054,270,1448,,20,465,465,8,4,0,,125976,4124,VE,
1387414009,186.93.121.30,1261680,837790,9208189,201191,222,442,97764,373,1460,,1,898,898,1,0,0,,65700,353,VE,
1387413946,186.93.121.30,1597724,8153670,1839368,261005,230,453,190235,548,1460,,0,1139,1139,0,0,0,,0,0,VE,
1387414072,186.93.121.30,1479028,0,10013301,218547,207,417,113666,434,1460,,0,1050,1050,0,0,0,,0,0,VE,
1388014577,186.88.203.120,1439160,435430,9805612,339988,160,541,293668,1282,536,,22,2785,2785,1,0,0,,66464,332,VE,US
1387809813,150.187.182.36,397120,0,9629396,934129,98,487,24701,122,1460,,3,289,289,1,1,0,,10220,389,VE,US
1387809861,150.187.182.36,314952,0,9992109,293047,90,1011,23234,98,1460,,6,230,230,0,2,0,,0,0,VE,US
1387809761,150.187.182.36,1048684,2311429,7877988,199443,89,760,82703,301,1460,,16,747,747,4,0,0,,143080,1268,VE,US
1387558571,190.121.227.2,29200,0,18086047,220112,257,395,1010,3,1460,,13,39,39,3,2,0,,13140,1010,VE,US
1387263071,200.8.218.51,12018092,8323613,1862742,192759,58,637,1212050,3973,1460,,0,8496,8496,0,0,0,,0,0,VE,US
1387596010,186.188.25.120,524056,1360145,21915773,316765,110,1897,88539,158,1448,,11,380,380,2,1,0,,143352,1149,VE,US
1387596580,186.93.235.96,1170108,404376,9761858,192203,144,418,111301,363,1460,,13,833,833,2,0,0,,112420,815,VE,US
1387596288,186.93.235.96,1155508,491383,9729320,122021,156,421,115443,357,1460,,12,821,821,2,0,0,,115340,834,VE,US
1387596555,181.208.237.5,1781200,9217483,918006,187701,86,388,126439,556,1460,,0,1265,1265,0,0,0,,0,0,VE,US
1387138764,186.92.162.64,1009508,432593,10002389,241655,151,481,62288,295,1460,,12,718,718,4,0,0,,140160,1320,VE,
1387321927,190.142.39.142,129288,0,9071388,160539,124,513,10567,39,1460,,11,103,103,1,2,0,,13140,308,VE,US
1386931407,200.75.126.193,8903388,202828,9790086,176953,68,158,159659,1839,1402,,0,6441,6441,0,0,0,,0,0,VE,US
1386931355,200.75.126.193,9188896,271608,9808712,172452,68,143,242354,2633,1402,,0,6657,6657,0,0,0,,0,0,VE,US
1387084697,186.89.23.182,169360,0,9686029,453167,147,363,15149,53,1460,,8,132,132,3,1,0,,24820,1024,VE,US
1387036718,186.93.153.143,824088,934714,9130668,202832,133,809,95997,257,1460,,3,596,596,1,0,0,,54020,347,VE,US
1387036539,200.8.219.94,7821216,9389429,627212,153677,72,164,211079,2683,1460,,0,5403,5403,0,0,0,,0,0,VE,US
1386858793,200.82.190.106,2831728,78028,10114575,236509,55,259,42129,596,1460,,49,2003,2003,9,1,0,,401500,612,VE,US
1386861004,186.89.244.204,1146748,0,9989464,230523,133,284,66516,349,1460,,15,818,818,3,0,0,,108040,731,VE,US
1386895617,186.95.219.152,1774548,776245,9339936,191723,108,279,116960,566,1460,,15,1256,1256,2,0,0,,121180,551,VE,US
1386896109,186.92.234.178,80300,0,9923898,813139,171,352,3737,17,1460,,12,72,72,5,4,0,,24820,1093,VE,US
1386640889,190.142.216.85,1205944,0,10063200,182530,54,273,32745,332,1460,,10,847,847,7,0,0,,103660,662,VE,US
1386640966,181.208.196.245,528916,3283996,6783658,181785,290,2042,86101,173,1460,,31,540,540,1,0,0,,216080,2035,VE,US
1386640843,181.208.196.245,217620,7200996,2696641,304291,540,855,50500,76,1460,,4,166,166,1,0,0,,23360,662,VE,US
1386599561,200.8.86.8,683604,0,9996692,186000,65,283,17930,204,1460,,36,516,516,7,3,0,,73000,947,VE,US
1386526824,186.88.3.12,1709232,0,10016831,300729,132,349,178548,729,1448,,31,1245,1245,2,0,0,,159280,646,VE,US
1386527121,186.92.227.10,2102400,4321456,5824259,265477,100,342,352741,1396,1460,,4,1488,1488,1,0,0,,67160,264,VE,US
1386104174,186.91.67.179,1268820,8270300,1833952,264259,284,522,168266,436,1460,,0,914,914,0,0,0,,0,0,VE,GB
1391048100,200.8.247.137,374416,0,10105120,214782,74,806,87386,146,1448,,1,277,277,1,0,0,,34752,556,VE,
1391037275,186.167.242.238,383836,0,9952538,319893,123,841,173293,378,1012,,1,408,408,1,1,0,,16192,536,VE,
1391037313,186.167.242.238,326056,0,11648633,266005,125,2719,217183,320,1012,,1,339,339,1,1,0,,27324,2176,VE,
1390958035,200.8.226.6,115420,5860044,3263600,1088179,932,1535,52492,44,1460,,0,92,92,0,0,0,,0,0,VE,US
1390873670,186.95.72.50,194176,0,9842407,587486,121,514,11298,51,1460,,10,151,151,6,1,0,,39420,1531,VE,US
1390873748,186.95.72.50,191260,0,10169075,232823,120,561,12665,51,1460,,9,143,143,4,1,0,,30660,1209,VE,US
1390874257,186.167.242.148,531920,4824398,5781580,256790,136,5278,1212084,511,1012,,0,812,812,0,0,0,,0,0,VE,
1390793929,186.188.110.8,8230328,8253563,1787742,166841,102,483,702739,2647,1460,,0,5820,5820,0,0,0,,0,0,VE,US
1390602050,200.8.208.59,196712,0,10024421,209164,67,937,51320,169,536,,0,385,385,0,0,0,,0,0,VE,US
1390463908,186.89.186.141,3971008,437197,9752996,217699,127,284,173474,949,1448,,12,2818,2818,1,0,0,,143352,264,VE,
1390705495,200.8.194.15,259144,3916121,6759455,256276,99,2251,66953,94,1460,,1,228,228,1,0,0,,71540,956,VE,US
1390706001,200.82.219.229,3314196,214459,9873944,420614,45,145,61056,831,1460,,11,2302,2302,6,0,0,,210240,505,VE,US
1390732327,200.8.123.240,88248,0,9983596,211132,227,1489,24011,33,1460,,3,70,70,1,0,0,,8760,1216,VE,
1390368465,186.167.242.186,4156180,1525271,8754790,218151,114,707,1017106,3591,1012,,31,4227,4227,4,1,0,,592020,1590,VE,
1390368510,186.167.242.186,3448060,5138690,5105743,208649,124,2157,1757234,3080,1012,,11,3578,3578,1,0,0,,303600,707,VE,
1390418437,181.208.36.185,2417728,9305463,724954,218665,75,308,211586,805,1456,,0,1707,1707,0,0,0,,0,0,VE,US
1389839571,186.91.126.120,131884,3090718,6465573,589311,371,1618,58035,55,1460,,2,137,137,1,1,0,,65700,1384,VE,GB
1389751801,190.142.220.222,1205072,0,10089135,278601,121,282,69792,463,1448,,10,857,857,6,0,0,,169416,1004,VE,
1389938591,186.91.92.106,1135956,1253473,8993550,323284,164,407,115002,368,1460,,11,822,822,1,0,0,,64240,406,VE,US
1389828752,200.8.23.28,1687240,0,9926338,311584,81,235,38621,385,1460,,3,1184,1184,3,0,0,,54020,434,VE,US
1389828652,200.8.23.62,4068984,3082400,6879208,202426,80,261,138276,1291,1452,,2,2834,2834,2,0,0,,117612,188,VE,US
1389829517,200.8.23.28,11815348,8991917,1061521,260378,57,397,781007,3859,1460,,0,8238,8238,0,0,0,,0,0,VE,US
1389829003,200.8.23.28,4724932,161672,10061890,221309,146,332,105910,648,1460,,3,3288,3288,2,0,0,,332880,319,VE,US
1389675771,186.91.126.120,146080,0,10803905,632408,391,1256,26327,41,1460,,4,109,109,3,0,0,,46720,2213,VE,AU
1390787723,190.203.32.70,1575988,0,10012572,262477,99,193,54280,488,1460,,8,1097,1097,6,0,0,,132860,700,VE,US
1389716744,186.92.143.159,934400,0,10088611,273157,116,403,86478,320,1460,,0,665,665,0,0,0,,0,0,VE,US
1389824375,186.188.23.141,2033008,819870,9454098,238531,51,1346,96559,463,1448,,7,1440,1440,4,1,4,,318560,3505,VE,
1389824799,181.208.226.248,4067764,5364799,5105754,195734,74,2504,671659,1398,1460,,0,2992,2992,0,0,0,,0,0,VE,US
1389656017,186.94.2.105,192636,0,9572430,559135,193,709,18184,61,1460,,8,145,145,3,1,0,,29200,1469,VE,US
1389131379,200.8.218.10,7639214,4206914,5813006,188823,73,483,465921,2565,1414,,9,5472,5472,2,0,0,,367640,310,VE,US
1389131738,186.89.100.251,1421704,0,10080841,210006,127,397,106663,516,1448,,1,1015,1015,1,0,0,,26064,210,VE,
1389131704,186.89.100.251,1692632,0,10061334,271085,117,336,161289,722,1448,,17,1216,1216,2,0,0,,128872,574,VE,
1389463708,181.208.226.96,2941600,248431,9830595,224810,55,752,124923,645,1448,,9,2104,2104,1,1,0,,157832,187,VE,
1388652718,200.8.219.126,11631312,9009843,1035270,182264,72,242,800952,3871,1460,,0,8149,8149,0,0,0,,0,0,VE,US
1389140930,186.91.228.170,1232724,381188,9549481,443066,153,799,91422,385,1460,,18,883,883,2,0,0,,110960,732,VE,US
1388644963,186.91.195.126,1193468,0,10010755,274773,119,418,81326,376,1460,,13,853,853,2,0,0,,81760,597,VE,US
1393038065,200.75.107.187,309752,0,9546035,362740,110,434,30611,123,1448,,7,230,230,3,0,0,,31856,801,VE,
1393096042,190.204.160.49,1065696,0,9923100,344791,157,274,58668,348,1460,,4,747,747,3,0,0,,67160,514,VE,US
1388896476,186.88.5.23,6019808,8141174,2067398,207354,136,672,372896,1011,1448,,0,4432,4432,0,0,0,,0,0,VE,
1388782883,186.89.126.206,176660,0,10590425,188889,264,572,21681,55,1460,,6,135,135,3,0,0,,27740,1379,VE,US
1388759447,186.14.224.235,2740912,0,10070045,234057,64,1144,66422,616,1448,,4,1943,1943,0,1,0,,0,0,VE,
1388634334,186.92.94.102,462820,417863,9373628,536636,157,319,33840,141,1460,,17,342,342,4,0,0,,75920,1082,VE,US
1392258068,186.188.68.126,44888,0,10280448,216332,433,1104,17808,18,1448,,3,42,42,2,0,0,,14480,1972,VE,
1388688339,186.88.5.23,5454616,4112500,6016275,331899,134,480,266744,1098,1448,,1,3872,3872,1,0,0,,289600,442,VE,
1388688808,186.92.90.72,652452,405866,9742097,201621,260,909,115130,210,1460,,6,470,470,1,0,0,,48180,440,VE,US
1392708466,186.93.12.34,240368,0,9949966,430745,197,742,44238,96,1448,,1,176,176,1,0,0,,15928,623,VE,
1388781229,190.39.32.62,1155508,122509,10079020,202995,122,396,94955,359,1460,,16,832,832,2,0,0,,108040,777,VE,US
1392291379,186.167.243.188,398868,2704539,7157094,356027,133,5094,1005462,392,1012,,0,682,682,0,0,0,,0,0,VE,
1392291314,186.167.243.188,537992,6764510,7400183,216999,123,7367,1864319,529,1012,,0,819,819,0,0,0,,0,0,VE,
1392291728,186.167.243.188,553348,6114455,7726491,174860,124,6453,1882966,543,1012,,0,834,834,0,0,0,,0,0,VE,
1392291686,186.167.243.188,588452,7614607,7067538,291153,133,7410,2123657,577,1012,,0,869,869,0,0,0,,0,0,VE,
1392291791,186.167.243.188,396992,2854665,7399297,257011,136,4983,949507,390,1012,,0,680,680,0,0,0,,0,0,VE,
1392291273,186.167.243.188,570324,7029678,7681451,343697,123,7122,2135773,561,1012,,0,851,851,0,0,0,,0,0,VE,
1392291828,186.167.243.188,374728,2000435,7800572,362812,134,4664,907750,368,1012,,0,658,658,0,0,0,,0,0,VE,
